Translation Key,Translated Value
st_addon_scope_pk6_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]BelOMO\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1x\n \n"
st_addon_scope_pka,PK-A Red Dot Sight
st_addon_scope_pka_descr,"Another long time favorite, the PK-A is a sturdy and robust red dot tube optic. Originally appearing to be an adaptation of the original PSO SVD optic, the PK-A has a similar construction and the same style of hammer grey finish"
st_addon_scope_pks07,PKS-07 scope
st_addon_scope_pks07_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2]all NATO rifles\n \n%c[ui_gray_1]The PKS-07 optical sight was developed by specialists from the Leningrad Optical and Mechanical Association (LOMO). It was manufactured in 1997-1998 by NPO Pusk (Saint Petersburg) by order of the FSB of the Russian Federation. The PKS-07 features include high magnification and robust construction, which makes it a reliable tool for military purposes compared to its analogues.\n \n %c[d_purple] • %c[ui_gray_2] Magnification: %c[ui_gray_1]7.0x\n %c[d_purple] • %c[ui_gray_2] Condition: %c[ui_gray_1]very good\n %c[d_purple] • %c[ui_gray_2] Reticule pattern: %c[ui_gray_1]PKS-07"
st_addon_scope_pl15_scolaz,"Advanced Tacticaal Kit ""Tactic"" for PL-15 Pistol"
st_addon_scope_pl15_scolaz_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] Lebedev PL-15\n \n%c[ui_gray_1] The kit includes LAM, Aimpoint T1 scope and mount. This upgrade is irreversible.\n"
st_addon_scope_pn23,PN-23 Night Sight
st_addon_scope_pn23_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]KULA\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]6x\n \n %c[d_cyan] • %c[0,255,255,255] %c[ui_gray_2]Night Vision Toggle\n \n"
st_addon_scope_pn23fore,"Night sight PN-23 ""Nozzle"""
st_addon_scope_pn23fore_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2]Some sniper rifles with integrated scopes\n \n%c[ui_gray_1]A variant of the PN-23 sight, repeating the functionality of such systems as STIC - i.e. the sight is attached in front of the standard one.\n"
st_addon_scope_po4x34,PO4x34 scope
st_addon_scope_po4x34_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] OTs-14 weapon series\n \n%c[ui_gray_1]Optical sight for the OTs-14 weapon series.\n \n %c[d_purple] • %c[ui_gray_2] Magnification: %c[ui_gray_1]4.0x\n %c[d_purple] • %c[ui_gray_2] Condition: %c[ui_gray_1]good\n %c[d_purple] • %c[ui_gray_2] Reticule pattern: %c[ui_gray_1]4x34
st_addon_scope_pritseldob,PSO RMR Tactical Kit. (for dovetail mount and picatinny/weaver)
st_addon_scope_pritseldob_descr,This tactical kit includes combination of two scopes made by Belorussin ÁåëÎÌÎ and US Trijicon companies. The kit gives ability to install two scopes PSO-1Ì2-1 and Trijicon RMR on rifles that have both dovetail and picatinny mounts. This setup allows shooter to use his rifle on short and long distances without any discomfort.
st_addon_scope_pso-1m2-01,PSO-1M2-1
st_addon_scope_pso-1m2-01_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]NPZ Optics State Plant\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n %c[d_cyan] • %c[0,255,255,255] %c[ui_gray_2]LED Toggle\n \n"
st_addon_scope_pso2,PSO-1Ì
st_addon_scope_pso2_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]NPZ Optics State Plant\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n %c[d_cyan] • %c[0,255,255,255] %c[ui_gray_2]LED Toggle\n \n"
st_addon_scope_pu,PU scope
st_addon_scope_pu_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] historic Russian rifles\n \n%c[ui_gray_1]Standard-issue telescopic sight of the Red Army in World War II and years after it, designed to fit infantry and precision rifles such as Mosin-Nagant or SVT-40. It features a fixed 3.5x zoom making it a good choice for long-distance combat. Like all Soviet designs, it is durable and effective, remaining in production and use to this day.\n \n %c[d_purple] • %c[ui_gray_2] Magnification: %c[ui_gray_1]3.5x\n %c[d_purple] • %c[ui_gray_2] Condition: %c[ui_gray_1]average\n %c[d_purple] • %c[ui_gray_2] Reticule pattern: %c[ui_gray_1]PU"
st_addon_scope_rakurs,"1P76 ""Rakurs-À"" (for picatinny/weaver)"
st_addon_scope_rakurs_descr,"The 1P76 optical sight designed for battlefield surveillance, target selection, target ranging and aimed fire against luminous and illuminated targets during the day, at dusk and at night. The sights have a wide field of view that allows for quick terrain observation in a fast-moving combat situation simultaneously with the naked eye and through the sight without loss of target visibility."
st_addon_scope_razor,Vortex Optics Razor AMG UH-1 Gen. II
st_addon_scope_razor_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Vortex\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_razor_mag,Vortex Optics Razor AMG UH-1 w/ Eotech G33 3x Magnifier
st_addon_scope_razor_mag_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]EOTech & Vortex\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]3.0x\n \n"
st_addon_scope_razorhd,Vortex Optics Razor HD Gen II
st_addon_scope_razorhd_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Vortex\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]1.0x - 6.0x\n \n"
st_addon_scope_rmr,Trijicon RMR Red Dot Sight
st_addon_scope_rmr_descr,"Trijicon RMR (RMR) is a compact reflex sight. The RM07C is an LED sight powered by a standard CR2032 battery. Housed in rugged forged aluminum, it's extremely tough yet lightweight. The easy-to-use adjusters with audible clicks allow for quick windage and elevation adjustments. Featuring eight available brightness settings, the reticle can be manually adjusted by pressing the plus or minus buttons on either side of the unit. To switch to auto adjust mode, simply press both buttons simultaneously and release."
st_addon_scope_rmr_high,Trijicon RMR Red Dot Sight Riser
st_addon_scope_rmr_high_descr,Trijicon RMR mounted on an optic riser.
st_addon_scope_romeo4,SIG Sauer ROMEO4 reflex sight
st_addon_scope_romeo4_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_romeo8,SIG Sauer ROMEO8T reflex sight
st_addon_scope_romeo8_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_shakal,"""Shakal"" for AK-105"
st_addon_scope_shakal_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] AK-105\n \n%c[ui_gray_1] A rare and heard to get body kit for the AK-105. Very similar to kit used by Clear Sky. It is found mainly among veterans of the Duty group. The set includes: an extended fore-end, an ergonomic stock and a more comfortable pistol grip. In addition, the kit includes an improved trigger and three sighting devices that turn the weapon into an ""ideal companion"" at close and medium-long distances. Scopes (included): Trijicon Acog, Trijicon RMR calimator sight mounted at 45 degrees and AN/PEQ-15 LAM. The kit also includes a set of 45 rounds mags. This upgrade is irreversible. \n"
st_addon_scope_side,Winchester Side Mount Scope
st_addon_scope_side_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Winchester\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n"
st_addon_scope_silen98,Silencer adapter for Mauser 98k Forester
st_addon_scope_silen98_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] Mauser 98k Forester\n \n%c[ui_gray_1] Adapter or muzzle device that allows to use sound suppressor with Mauser 98k Forester sniper rifle. This upgrade is irreversible. \n
st_addon_scope_spec_alt,SpecterDR-Red Dot Sight Kit
st_addon_scope_spec_alt_descr,"%c[0,255,255,255]KIT INCLUDES:\n %c[d_cyan] • %c[ui_gray_2] Elcan SpecterDR DFOV14-C2 sight\n %c[d_cyan] • %c[ui_gray_2] Canted red dot sight\n \n"
st_addon_scope_specterDR,ELCAN SpecterDR
st_addon_scope_specterDR_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Raytheon ELCAN\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]1.0x or 4.0x\n \n %c[d_cyan] • %c[0,255,255,255] %c[ui_gray_2]LED Toggle\n \n"
st_addon_scope_specter_hco,ELCAN Specter HCO holo sight
st_addon_scope_specter_hco_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Raytheon ELCAN Optical Technologies\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_sr1upgr1,Tacticaal Kit for SR1MP 9x21 Gyurza
st_addon_scope_sr1upgr1_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] SR1MP 9x21 Pistol\n \n%c[ui_gray_1] The kit includes Tritium iron sights, Laser Aim Module and long barrel that allows to install suppressor. This upgrade is irreversible. \n"
st_addon_scope_sr2_upkit,Upgrade Kit for SR-2M Veresk SMG
st_addon_scope_sr2_upkit_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] SR-2M SMG\n \n%c[ui_gray_1] The kit includes: tactical forend with picatinny rails, LAM and KP SR-2 Reflex Sight. This upgrade is irreversible.\n"
st_addon_scope_susatov,SUSAT 4.0x Sight
st_addon_scope_susatov_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United Kingdom\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Royal Armament Research Development\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n"
st_addon_scope_swamp,"""Swamp Thing"" for AK-105"
st_addon_scope_swamp_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] AK-105\n \n%c[ui_gray_1] A rare and not very popular body kit for the AK-105 due to its price. Very similar to kit used by Duty. It is found mainly among veterans of the Clear Sky group. The set includes: an extended fore-end, an ergonomic stock and a more comfortable pistol grip. In addition, the kit includes an improved trigger and three sighting devices that turn the weapon into an ""ideal companion"" at close and medium-long distances. Scopes (included): Elcan SpecterDR, Trijicon RMR calimator sight mounted at 45 degrees and AN/PEQ-15 LAM. The kit also includes a set of 45 rounds mags. This upgrade is irreversible. \n"
st_addon_scope_t12,Torrey Pines Logic T12W 30Hz Thermal Reflex Sight
st_addon_scope_t12_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_green] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Torrey Pines Logic\n %c[d_green] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_trihawk_3x30,SwampFox Trihawk Prism Scope 3x30
st_addon_scope_trihawk_3x30_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]SwampFox Optics\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]3.0x\n \n"
st_addon_scope_trijicon_rmr,ACOG-Red Dot Sight Kit
st_addon_scope_trijicon_rmr_descr,"%c[0,255,255,255]KIT INCLUDES:\n %c[d_cyan] • %c[ui_gray_2] Trijicon ACOG BAC 5.56 BDC sight\n %c[d_cyan] • %c[ui_gray_2] Canted red dot sight\n \n"
st_addon_scope_ts12x,US Optics TS-12X scope
st_addon_scope_ts12x_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2]all NATO rifles\n \n%c[ui_gray_1]TS-12X scope was developed by the American company US Optics, which specializes in creating high-quality optical devices for shooters and hunters. This sight offers variable magnification from 3 to 12x, making it a versatile choice for close and medium ranges. The TS-12X features a robust design, anodized coating, and a high-precision ballistic reticle, providing clear aiming and maximum shooting accuracy in a variety of conditions.\n \n %c[d_purple] • %c[ui_gray_2] Magnification: %c[ui_gray_1]3.0-12.0x\n %c[d_purple] • %c[ui_gray_2] Condition: %c[ui_gray_1]very good\n %c[d_purple] • %c[ui_gray_2] Reticule pattern: %c[ui_gray_1]MHR"
st_addon_scope_u2p2g0r,"Kit ""9"" for Sig Sauer P220"
st_addon_scope_u2p2g0r_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] Sig Sauer P220 pistol\n \n%c[ui_gray_1] The kit includes: Threaded barrel for 9x19 cal for using with suppressor, Tritium sights and Viridian X5L laser sight, high capacity 19 rounds magazine and replaces pilimer budy to Tan one. This upgrade is irreversible.\n"
st_addon_scope_upg220,Tactical Kit for Sig Sauer P220
st_addon_scope_upg220_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] Sig Sauer P220 pistol\n \n%c[ui_gray_1] The kit includes: Threaded barrel for using with suppressor, Tritium sights and Viridian X5L laser sight and high capacity magazine for 12 rounds. This upgrade is irreversible.\n"
st_addon_scope_uptacppsh,Bandolero Upgrade Kit for PPSh-41
st_addon_scope_uptacppsh_descr,"\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2]PPSh-41\n \n%c[ui_gray_1]Set of components for PPSh-41 upgrade.\n \n%c[d_purple] • %c[ui_gray_2] The kit includes: the EKP-8-18 collimator sight and improved barrel casing (heat is removed faster), as a result of which it became possible to increase the rate of fire compared to the original. (This upgrade is irreversible)."
st_addon_scope_usp1,1P29 Tulpan
st_addon_scope_usp1_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n"
st_addon_scope_valday_ps320,Valday PS-320
st_addon_scope_valday_ps320_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Valday\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1.0x or 6.0x\n \n %c[d_cyan] • %c[0,255,255,255] %c[ui_gray_2]LED Toggle\n \n"
st_addon_scope_vulcan,Armasight Vulcan MG 3.5x Bravo night vision scope
st_addon_scope_vulcan_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Armasight\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]3.5x\n \n"
st_addon_scope_zf4,ZF-4 Scope
st_addon_scope_zf4_descr,"%c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Germany\n %c[d_cyan] • %c[0,255,255,255] magnification: %c[ui_gray_2]4.0x\n \n"
st_addon_sil_45,.45 ACP suppressor
st_addon_sil_45_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] .45 calibre weapons\n \n%c[ui_gray_1]Suppressor for .45 ACP pistols and submachine guns.\n \n%c[d_purple] • %c[ui_gray_2] Sound suppression: %c[ui_gray_1]very high (pistol)
st_addon_sil_57,5.7x28 suppressor
st_addon_sil_57_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] 5.7 mm calibre weapons\n \n%c[ui_gray_1]Suppressor for the FN-P90 PDW and FN Five-seveN pistol.\n \n%c[d_purple] • %c[ui_gray_2] Sound suppression: %c[ui_gray_1]high
st_addon_sil_6p9,6P9 suppressor
st_addon_sil_6p9_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] 9 mm calibre weapons\n \n%c[ui_gray_1]Suppressor for the PB pistol.\n \n%c[d_purple] • %c[ui_gray_2] Sound suppression: %c[ui_gray_1]very good
st_addon_sil_9a91,9A-91/VSK-94 suppressor
st_addon_sil_9a91_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] 9x39 calibre weapons\n \n%c[ui_gray_1]Suppressor for the 9A-91 carbine and VSK-94.\n \n%c[d_purple] • %c[ui_gray_2] Sound suppression: %c[ui_gray_1]very high
st_addon_sil_9mm,9mm suppressor
st_addon_sil_9mm_descr,\n \n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] 9 mm calibre weapons\n \n%c[ui_gray_1]Suppressor for 9mm pistols and submachine guns. An effective sound suppressor for calibre 9x18 weapons. It is very archaic and yet quite effective. Its body contains a tightly-packed roll of fine brass mesh. The front of the unit comprises a set of rubber wipes with calibre-sized holes for the bullet to pass through. Normally used for close-combat engagements against lightly-armoured enemies and for assassinations.\n \n%c[d_purple] • %c[ui_gray_2] Sound suppression: %c[ui_gray_1]very high
st_addon_sil_aac762,AAC 7.62 SDN-6 Sound Suppressor
st_addon_sil_aac762_descr,"\n%c[ui_gray_2]COMPATIBILITY:\n \n%c[d_cyan] • %c[ui_gray_2] 7.62 Cal.\n \n%c[ui_gray_1]AAC 7.62 SDN-6 sound suppressor designed for use with a 7.62x51 NATO, but also functions as a superb multi-caliber suppressor for multiple hosts, providing excellent performance on 7.62 NATO, .300 AAC, 6.8 SPC, 6.5, and 5.56mm NATO. can only be installed on compatible with a ""51T"" devices."
