"""Og-7b""","""Og-7b"""
novice_outfit_tourist_description,"A warm leather anorak with an integrated backpack, worn over a turtleneck sweater, tucked into jeans and hiking boots. It seems the previous owner really loved hiking. The educated choice of materials and weight management system makes this more useful than most leather jackets. Still an inadequate choice for the Zone's harsh conditions.\n \n"
novice_outfit_tourist_name,Tourist’s Jacket
nta_quest_documents_desc,Heavily encrypted documents impossible to crack without the right cipher.
nta_quest_documents_name,Encrypted Documents
pda_barbos_desc,pda_barbos_desc
pda_barbos_name,pda_barbos_name
pda_dragun_desc,"Among the many entries there is one very interesting one: ""Strider has assembled a new group to fight the Monolith. Rumor has it that among his men are former members of Lebedev's strike team."""
pda_dragun_name,Scar's PDA.
pda_encyclopedia_name,Name
pda_encyclopedia_tier,Tier
pda_flibuster_desc,pda_flibuster_desc
pda_flibuster_name,pda_flibuster_name
pda_freon_desc,pda_freon_desc
pda_freon_name,pda_freon_name
pda_pinya_desc,pda_pinya_desc
pda_pinya_name,pda_pinya_name
pda_shmatko_desc,pda_shmatko_desc
pda_shmatko_name,pda_shmatko_name
pda_tango_desc,pda_tango_desc
pda_tango_name,pda_tango_name
pda_tribun_desc,pda_tribun_desc
pda_tribun_name,pda_tribun_name
pri_a25_explosive_charge_descr,pri_a25_explosive_charge_descr
pri_a25_explosive_name,pri_a25_explosive_name
pri_decoder_docs_conclusion_txt,"The manuscript contains a brief report detailing how Fang and Strelok infiltrated a hidden laboratory and the journey they took to reach it. It mentions a significant Monolith presence in and around the Chernobyl NPP, particularly beneath the concrete sarcophagus, suggesting it could be their main base of operations, possibly hiding something of importance. Further along, the report describes the discovery of another laboratory further north, beneath the generators, though they were unable to gain access at the time due to the need for a special decoder.\n \n"
pri_monolith_monolith_trader_stalker_name,Krolik
pri_special_trader_mlr_name,Meeker
pripyat,Outskirts
quest_package_desc,The contents of this package are unknown.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
quest_package_name,Package
recover_mutant_data_device_desc,"A sturdy device that was planted on a mutant to monitor its movements, habits and vital signs. Shows signs of corrosion, and is covered in numerous bite and scratch marks."
recover_mutant_data_device_name,Tracking device
red_greh_trader_name,Stribog
redline_novice_outfit_description,"A snazzy bright red leather anorak worn over a turtleneck sweater, tucked into jeans and hiking boots. An inadequate choice for the Zone's harsh conditions.\n \n"
redline_novice_outfit_name,Redline Leather Jacket
renegade,Renegade
renegade_exo_outfit_description,"One of a few exoskeletons assembled by the Renegades back in 2011 to help secure their final push into Clear Sky's base. Unfortunately, they were virtually wiped out before their final victory ever came, thanks to the interference of a Mercenary with a trench coat and a marksman rifle. Modern Renegades who wear this armor always go into battle like a man possessed, eager to mete vengeance upon their most hated foes.\n \n"
renegade_exo_outfit_name,Renegade Exoskeleton
renegade_scientific_outfit_description,"This comfortable bodysuit, originally intended for research in the Zone, makes for a great alternative to the various other light combat or hand-made suits readily available within the Zone. Compared to a standard SEVA suit, it provides improved protection against thermal hazards and blunt trauma. However, its other protective qualities are inferior to the original SEVA.\n \n"
renegade_scientific_outfit_name,Renegade SEVA Suit
renegademerc_outfit_description,A light combat suit obtained through shady means to help armor local groups of Renegades. Its design is based on the suit used by the special forces of Western armies. Surprisingly pleasant to wear.\n \n
renegademerc_outfit_name,Renegade LC Suit
scientific_outfit_description,"Designed and produced by one of Kiev's defense research institutes and represents an excellent alternative to hand-made stalker suits. It combines a CBRN jumpsuit with a specially-treated class II Kevlar vest. Due to the quality of materials used, this bodysuit sports good durability within ambient anomalous fields.\n \n"
scientific_outfit_name,SEVA Bodysuit
special_delivery_case_desc,A sealed case that contains undisclosed contents. It's rather heavy.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Quest Item\n
special_delivery_case_name,Sealed Case
specops_bandit_outfit_description,"A set of PS5 series body armor with beryllium sputter, acquired through shady means by the Zone's Bandits. Although the suit shows visible signs of irreparable wear and tear, it's still an excellent choice for battle.\n \n"
specops_bandit_outfit_name,Deserter's B-5M Armored Suit
specops_dolg_outfit_description,"This outfit comprises military PS5 series body armor with beryllium sputter modified for use in the Zone. Compared to a standard PS5-M universal protection suit, this outfit is more ergonomic and protective overall.\n \n"
specops_dolg_outfit_name,PS5-B Battle Armor
specops_merc_outfit_description,Spetsnaz body armor acquired and repurposed by the Zone's Mercenaries. Provides good physical protection while also being remarkably comfortable to wear. Often worn by Mercenaries who used to work for the SSU.\n \n
specops_merc_outfit_name,Mercenary B-5M Armored Suit
specops_outfit_description,"This outfit comprises military PS5 series body armor with beryllium sputter modified for use in the Zone. Designed for intense rapid-insertion assault operations, this outfit is standard issue for most Spetsnaz operators in the Zone.\n \n"
specops_outfit_name,Berill-5M Armored Suit
st_addon_admin_upgr_kit,Admin Upgrade Kit
st_addon_admin_upgr_kit_descr,Admin Upgrade kit for the CAR-15. Updates the Classic rifle to bring it more in line with modern M4 style rifles. This kit adds an Aimpoint T2 with G33 Magnifier and replaced the stock and handguard with more contemporary furniture. A LAM and flashlight have also been mounted to the front to assist in target aquisition in dark and light environments.\n \n
st_addon_bd_upgr_kit,Blood Diamond Upgrade Kit
st_addon_bd_upgr_kit_descr,Blood Diamon Upgrade kit for the CAR-15. Replicates the look of a classic Hollywood rifle for those that want to live out their Rhodesian role-play fantasy in the zone.\n \n
st_addon_kurtz_descr,"This kit includes all the parts necessary to convert an MP5 into an MP5k. Parts included are a new upper reciever, hand guard, barrel, and gas system. The rate of fire has been upgraded and the compact size have made it ideal for concealing and carrying as a sidearm. Due to the removal of the stock, the MP5k is no longer able to use scopes effectively."
st_addon_kurtz_kit,MP5K upgrade Kit
st_addon_ots2_upgr_kit,OTs-02 Kiparis Upgrade Kit
st_addon_ots2_upgr_kit_descr,"\n \n%c[ui_gray_1]Upgrade kit for the OTs-02 Kiparis submachine gun. It contains a lightweight bolt group and a trigger mechanism that increases the rate of fire. Green tritium sights, Tactical mount and laser sight. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] Increased rate of fire.\n %c[d_green] • %c[ui_gray_2] Increased accuracy.\n %c[d_green] • %c[ui_gray_2] 9mm 50-round drum magazine.\n %c[d_green] • %c[ui_gray_2] New rear sight with tritium sights.\n %c[d_green] • %c[ui_gray_2] Tactical Red Laser.\n \n"
st_addon_scope,PSO-1
st_addon_scope_0kp2,OKP-7
st_addon_scope_0kp2_descr,"A modern Russian reflex sight with a unique open design, offering an unobstructed field of view and rapid target acquisition. It is lightweight and highly durable, making it suitable for various combat conditions.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Various Manufacturers\n %c[d_cyan] • %c[pda_white] Magnification: %c[ui_gray_2]1.0x\n \n"
st_addon_scope_1p29,"1P29 ""Tyulpan"""
st_addon_scope_1p29_descr,"The 1P29 (aka UPO-1 / USP-1) is a universal sight made for Soviet/Russian small arms. Introduced in the 1980s, it is a compact, rugged prismatic optic (inspired by the British SUIT/Trilux designs), often fitted with a tritium/ambient illumination element and a stadiametric range scale for quick distance estimation; it saw service with late-Cold War and post-Soviet forces.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Soviet Union/Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]NPZ\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]4x\n \n"
st_addon_scope_1p59,"1P59 ""Giperon"""
st_addon_scope_1p59_descr,"A Russian variable-magnification sniper sight introduced around 2001 for modern SVD-class rifles. It features a crisp, thin reticle, bright image, and battery powered illumination.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]KMZ\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]3–10x\n %c[d_cyan] • %c[0,255,255,255] Reticle illumination: %c[ui_gray_2]always on\n \n"
st_addon_scope_1p76,1P76 Rakurs-A
st_addon_scope_1p76_descr,A Russian prismatic combat sight with a wide field of view and an illuminated etched reticle. It offers parallax-free performance and does not require batteries for daytime use.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]NPZ Optics\n %c[d_cyan] • %c[pda_white] Magnification: %c[ui_gray_2]1.0x\n \n
st_addon_scope_1p78gs,"1P78 ""Kashtan"""
st_addon_scope_1p78gs_descr,"A post-Soviet 2.8x combat sight developed in the 1990s by NPZ as a low-power replacement for older Soviet optics. It pairs a wide field of view with a tritium-illuminated chevron reticle calibrated for common AK rounds, favoring rapid target acquisition and practical accuracy at typical infantry distances. Lightweight and durable, the Kashtan is fitted to service rifles and squad weapons where fast, dependable aiming matters.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]NPZ\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]2.8x\n \n"
st_addon_scope_1p87,PK-120 (1P87)
st_addon_scope_1p87_descr,"Modern Russian open-reflex sight with a holographic-style reticle, designed for rapid target acquisition at close to mid ranges. Rugged housing and wide field of view make it suitable for both military and law-enforcement small arms applications, and it mounts on standard Picatinny interfaces.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]Valday\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1x\n \n"
